DATE,CPIAUCSL,INDPRO,DGS3MO,WTISPLC_PCH,USD3MTD156N,HOUST_PCH,UNRATE,BAMLC0A4CBBBEY,BAMLC0A1CAAAEY,DGS10,THREEFFTP10_PCH,DGS5,DGS2,DGS1,DGS1MO
1962-02-01,30.11,25.8097,.,0,.,-6.09846,5.5,.,.,4.039444444,.,3.892777778,.,3.283888889,.
1962-03-01,30.17,25.9482,.,0,.,12.9108,5.6,.,.,3.930454545,.,3.684545455,.,3.058181818,.
1962-04-01,30.21,26.0035,.,0,.,5.61331,5.6,.,.,3.843,.,3.5995,.,2.9875,.
1962-05-01,30.24,25.9758,.,0,.,-2.69029,5.5,.,.,3.873636364,.,3.656363636,.,3.025909091,.
1962-06-01,30.21,25.9205,.,0,.,-5.32704,5.5,.,.,3.909047619,.,3.635714286,.,3.028095238,.
1962-07-01,30.22,26.1697,.,0,.,3.27635,5.4,.,.,4.014285714,.,3.803333333,.,3.29047619,.
1962-08-01,30.28,26.1974,.,0,.,4.62069,5.7,.,.,3.975652174,.,3.712173913,.,3.199130435,.
1962-09-01,30.42,26.3635,.,0,.,-12.72248,5.6,.,.,3.978947368,.,3.701578947,.,3.060526316,.
1962-10-01,30.38,26.3912,.,0,.,15.7855,5.4,.,.,3.925454545,.,3.635,.,2.975,.
1962-11-01,30.38,26.502,.,0,.,5.80561,5.7,.,.,3.915789474,.,3.599473684,.,3.002105263,.
1962-12-01,30.38,26.502,.,0,.,-3.57583,5.5,.,.,3.8645,.,3.561,.,3.006,.
1963-01-01,30.44,26.6958,.,0,.,-20.46036,5.7,.,.,3.833636364,.,3.578636364,.,3.038636364,.
1963-02-01,30.48,27.0005,.,0,.,17.0418,5.9,.,.,3.921111111,.,3.66,.,3.010555556,.
1963-03-01,30.51,27.1666,.,0,.,5.35714,5.7,.,.,3.928571429,.,3.683809524,.,3.031428571,.
1963-04-01,30.48,27.4159,.,0,.,10.1043,5.7,.,.,3.970952381,.,3.738095238,.,3.114761905,.
1963-05-01,30.51,27.7482,.,0,.,-2.84192,5.9,.,.,3.93,.,3.715909091,.,3.117272727,.
1963-06-01,30.61,27.8313,.,0,.,-3.22974,5.6,.,.,3.993,.,3.814,.,3.197,.
1963-07-01,30.69,27.7205,.,0,.,1.63728,5.6,.,.,4.020454545,.,3.892272727,.,3.475,.
1963-08-01,30.75,27.7759,.,0,.,1.54895,5.4,.,.,4.002272727,.,3.888636364,.,3.533636364,.
1963-09-01,30.72,28.0528,.,0,.,7.56559,5.5,.,.,4.0775,.,3.956,.,3.574,.
1963-10-01,30.75,28.2466,.,0,.,0.90754,5.5,.,.,4.106086957,.,3.969565217,.,3.639565217,.
1963-11-01,30.78,28.3851,.,0,.,-8.82518,5.7,.,.,4.121764706,.,4.012352941,.,3.740588235,.
1963-12-01,30.88,28.3297,.,0,.,-8.07645,5.5,.,.,4.128571429,.,4.042857143,.,3.811428571,.
1964-01-01,30.94,28.579,.,0,.,7.51174,5.6,.,.,4.166818182,.,4.068636364,.,3.792272727,.
1964-02-01,30.91,28.7728,.,0,.,13.53712,5.4,.,.,4.145555556,.,4.034444444,.,3.782222222,.
1964-03-01,30.94,28.7728,.,0,.,-16.64835,5.4,.,.,4.21952381,.,4.138571429,.,3.912857143,.
1964-04-01,30.95,29.2436,.,0,.,-4.54845,5.3,.,.,4.232272727,.,4.154545455,.,3.91,.
1964-05-01,30.98,29.4098,.,0,.,1.31215,5.1,.,.,4.2,.,4.0495,.,3.839,.
1964-06-01,31.01,29.4928,.,0,.,5.65781,5.2,.,.,4.17,.,4.018636364,.,3.833181818,.
1964-07-01,31.02,29.6867,.,-1.6835,.,0.77419,4.9,.,.,4.185909091,.,4.026818182,.,3.715,.
1964-08-01,31.05,29.8805,.,0,.,0.44814,5,.,.,4.193809524,.,4.054285714,.,3.743809524,.
1964-09-01,31.08,29.9913,.,0,.,-7.26577,5.1,.,.,4.203809524,.,4.076190476,.,3.84047619,.
1964-10-01,31.12,29.5759,.,0,.,4.74227,5.1,.,.,4.188095238,.,4.06952381,.,3.863809524,.
1964-11-01,31.21,30.4898,.,0,.,-2.49344,4.8,.,.,4.152777778,.,4.041666667,.,3.907777778,.
1964-12-01,31.25,30.8498,.,0,.,-0.13459,5,.,.,4.179545455,.,4.086363636,.,4.021818182,.
1965-01-01,31.28,31.1821,.,0,.,-8.28841,4.9,.,.,4.1895,.,4.1025,.,3.942,.
1965-02-01,31.28,31.376,.,0,.,5.29023,5.1,.,.,4.211111111,.,4.146666667,.,4.027222222,.
1965-03-01,31.31,31.7913,.,0,.,-0.69784,4.7,.,.,4.210434783,.,4.149565217,.,4.063478261,.
1965-04-01,31.38,31.9298,.,0,.,1.05411,4.8,.,.,4.203809524,.,4.151428571,.,4.036666667,.
1965-05-01,31.48,32.179,.,0,.,2.78164,4.6,.,.,4.2115,.,4.1485,.,4.0305,.
1965-06-01,31.61,32.4283,.,0,.,0.67659,4.6,.,.,4.213181818,.,4.148181818,.,3.989545455,.
1965-07-01,31.58,32.7329,.,0,.,2.75538,4.4,.,.,4.204761905,.,4.150952381,.,3.984761905,.
1965-08-01,31.55,32.8713,.,0,.,-6.34402,4.4,.,.,4.252272727,.,4.203181818,.,4.068636364,.
1965-09-01,31.62,32.9544,.,0,.,3.49162,4.3,.,.,4.29047619,.,4.250952381,.,4.204761905,.
1965-10-01,31.65,33.2868,.,0,.,-2.02429,4.2,.,.,4.3495,.,4.3395,.,4.298,.
1965-11-01,31.75,33.4252,.,0,.,0.55096,4.1,.,.,4.448947368,.,4.461052632,.,4.374736842,.
1965-12-01,31.85,33.8406,.,0,.,13.42466,4,.,.,4.615454545,.,4.720454545,.,4.717272727,.
1966-01-01,31.88,34.1729,.,0,.,-17.27053,4,.,.,4.612380952,.,4.861428571,.,4.876666667,.
1966-02-01,32.08,34.3945,.,0,.,0.58394,3.8,.,.,4.832105263,.,4.984210526,.,4.942105263,.
1966-03-01,32.18,34.8652,.,0,.,1.1611,3.8,.,.,4.873478261,.,4.920434783,.,4.970434783,.
1966-04-01,32.28,34.9206,.,0,.,-3.01291,3.8,.,.,4.75,.,4.831,.,4.8995,.
1966-05-01,32.35,35.2529,.,0,.,-6.43491,3.9,.,.,4.778571429,.,4.885714286,.,4.934761905,.
1966-06-01,32.38,35.4191,.,0,.,-5.61265,3.8,.,.,4.814545455,.,4.972272727,.,4.965454545,.
1966-07-01,32.45,35.6129,.,0,.,-9.04523,3.8,.,.,5.018,.,5.1695,.,5.1725,.
1966-08-01,32.65,35.6406,.,0,.,3.03867,3.8,.,.,5.224347826,.,5.503478261,.,5.544347826,.
1966-09-01,32.75,35.9729,.,1.71233,.,-6.52368,3.7,.,.,5.182380952,.,5.495714286,.,5.821904762,.
1966-10-01,32.85,36.2221,.,0,.,-19.40727,3.7,.,.,5.0115,.,5.2675,.,5.5795,.
1966-11-01,32.88,35.9729,.,0,.,13.99763,3.6,.,.,5.155263158,.,5.363684211,.,5.542105263,.
1966-12-01,32.92,36.056,.,0,.,3.01769,3.8,.,.,4.842857143,.,5.003809524,.,5.204761905,.
1967-01-01,32.9,36.2261,.,0,.,7.77778,3.9,.,.,4.579047619,.,4.703809524,.,4.746190476,.
1967-02-01,33,35.8152,.,1.0101,.,5.24836,3.8,.,.,4.626666667,.,4.736666667,.,4.713333333,.
1967-03-01,33,35.6133,.,0,.,-5.96616,3.8,.,.,4.541818182,.,4.537727273,.,4.350909091,.
1967-04-01,33.1,35.9492,.,0,.,3.31439,3.8,.,.,4.5935,.,4.506,.,4.105,.
1967-05-01,33.1,35.6356,.,0,.,19.52337,3.8,.,.,4.847727273,.,4.748181818,.,4.154545455,.
1967-06-01,33.3,35.6311,.,0,.,-4.29448,3.9,.,.,5.022727273,.,5.013181818,.,4.475909091,.
1967-07-01,33.4,35.55,.,0,.,9.29487,3.8,.,.,5.159,.,5.225,.,5.009,.
1967-08-01,33.5,36.2311,.,2.33333,.,3.15249,3.8,.,.,5.275652174,.,5.312173913,.,5.130869565,.
1967-09-01,33.6,36.1723,.,0,.,0.99502,3.8,.,.,5.302,.,5.3985,.,5.2415,.
1967-10-01,33.7,36.4669,.,0,.,4.92611,4,.,.,5.480952381,.,5.567142857,.,5.374761905,.
1967-11-01,33.9,36.9884,.,0,.,3.15225,3.9,.,.,5.7535,.,5.775,.,5.6075,.
1967-12-01,34,37.3868,.,0,.,-14.95449,3.8,.,.,5.699,.,5.7545,.,5.7095,.
1968-01-01,34.1,37.3465,.,0,.,5.50459,3.7,.,.,5.528636364,.,5.536363636,.,5.428636364,.
1968-02-01,34.2,37.4804,.,0,.,10.14493,3.8,.,.,5.563684211,.,5.586315789,.,5.414736842,.
1968-03-01,34.3,37.5974,.,0,.,-3.55263,3.7,.,.,5.74,.,5.757142857,.,5.581428571,.
1968-04-01,34.4,37.6518,.,0,.,6.00273,3.5,.,.,5.6385,.,5.6945,.,5.7105,.
1968-05-01,34.5,38.0741,.,0,.,-9.39511,3.5,.,.,5.869545455,.,6.037727273,.,6.142272727,.
1968-06-01,34.7,38.214,.,0,.,-0.21307,3.7,.,.,5.718,.,5.8465,.,5.9825,.
1968-07-01,34.9,38.1554,.,0,.,7.61566,3.7,.,.,5.495454545,.,5.598636364,.,5.650909091,.
1968-08-01,35,38.2619,.,0,.,-1.12434,3.5,.,.,5.420454545,.,5.495,.,5.428181818,.
1968-09-01,35.1,38.4068,.,0,.,4.08027,3.4,.,.,5.46,.,5.476,.,5.445,.
1968-10-01,35.3,38.483,.,0,.,0.83548,3.4,.,.,5.582608696,.,5.553478261,.,5.570434783,.
1968-11-01,35.4,38.9808,.,0,.,3.88783,3.4,.,.,5.696111111,.,5.658888889,.,5.746111111,.
1968-12-01,35.6,39.1039,.,0,.,-5.03067,3.4,.,.,6.031904762,.,6.117142857,.,6.193333333,.
1969-01-01,35.7,39.3405,.,0,.,14.27649,3.4,.,.,6.041818182,.,6.25,.,6.339545455,.
1969-02-01,35.8,39.5922,.,0,.,-3.61786,3.4,.,.,6.188947368,.,6.341578947,.,6.412631579,.
1969-03-01,36.1,39.9027,.,5.86319,.,-8.44575,3.4,.,.,6.296,.,6.4105,.,6.3405,.
1969-04-01,36.3,39.7559,.,3.07692,.,-2.37028,3.4,.,.,6.173333333,.,6.296190476,.,6.257142857,.
1969-05-01,36.4,39.6056,.,0,.,3.87139,3.4,.,.,6.323333333,.,6.535238095,.,6.423809524,.
1969-06-01,36.6,39.9925,.,0,.,-3.47442,3.5,.,.,6.574285714,.,6.746666667,.,7.041904762,.
1969-07-01,36.8,40.2037,.,0,.,-10.4712,3.5,.,.,6.71952381,.,7.013333333,.,7.604285714,.
1969-08-01,36.9,40.2961,.,0,.,-0.73099,3.5,.,.,6.691428571,.,7.025238095,.,7.537619048,.
1969-09-01,37.1,40.287,.,0,.,10.97202,3.7,.,.,7.15952381,.,7.567142857,.,7.816666667,.
1969-10-01,37.3,40.2988,.,0,.,-8.36098,3.7,.,.,7.095454545,.,7.505454545,.,7.638636364,.
1969-11-01,37.5,39.9189,.,0,.,-11.00652,3.5,.,.,7.144117647,.,7.526470588,.,7.89,.
1969-12-01,37.7,39.8118,.,0,.,7.97396,3.5,.,.,7.654090909,.,7.960454545,.,8.166818182,.
1970-01-01,37.9,39.0746,.,0,.,-18.23662,3.9,.,.,7.794761905,.,8.165714286,.,8.102857143,.
1970-02-01,38.1,39.0488,.,0,.,20.2765,4.2,.,.,7.238333333,.,7.824444444,.,7.586666667,.
1970-03-01,38.3,38.9981,.,0,.,1.0728,4.4,.,.,7.072857143,.,7.21,.,6.965714286,.
1970-04-01,38.5,38.8979,.,0,.,-4.16983,4.6,.,.,7.390909091,.,7.501363636,.,7.055,.
1970-05-01,38.6,38.8525,.,0,.,2.05696,4.8,.,.,7.906190476,.,7.969047619,.,7.750952381,.
1970-06-01,38.8,38.7269,.,0,.,7.36434,4.9,.,.,7.841818182,.,7.853636364,.,7.548181818,.
1970-07-01,38.9,38.8219,.,-1.19403,.,9.53069,5,.,.,7.457272727,.,7.589545455,.,7.102272727,.
1970-08-01,39,38.7527,.,0,.,-7.77851,5.1,.,.,7.527142857,.,7.572380952,.,6.984761905,.
1970-09-01,39.2,38.4856,.,0,.,9.64975,5.4,.,.,7.38952381,.,7.294761905,.,6.727142857,.
1970-10-01,39.4,37.7157,.,0,.,2.9987,5.5,.,.,7.326666667,.,7.115238095,.,6.426190476,.
1970-11-01,39.6,37.4873,.,0,.,4.24051,5.9,.,.,6.841111111,.,6.468333333,.,5.511666667,.
1970-12-01,39.8,38.3482,.,7.55287,.,14.93625,6.1,.,.,6.391363636,.,5.950909091,.,4.997727273,.
1971-01-01,39.9,38.6432,.,0,.,-3.4337,5.9,.,.,6.2385,.,5.888,.,4.5675,.
1971-02-01,39.9,38.5695,.,0,.,-4.7593,5.9,.,.,6.112222222,.,5.562222222,.,3.885,.
1971-03-01,40,38.5278,.,0,.,9.70706,6,.,.,5.703478261,.,5.003913043,.,3.687391304,.
1971-04-01,40.1,38.7441,.,0,.,3.97906,5.9,.,.,5.833809524,.,5.652380952,.,4.304761905,.
1971-05-01,40.3,38.9407,.,0,.,3.17221,5.9,.,.,6.3925,.,6.282,.,5.036,.
1971-06-01,40.5,39.104,.,0,.,-1.1225,5.9,.,.,6.522272727,.,6.529545455,.,5.642727273,.
1971-07-01,40.6,38.9905,.,0,.,2.81343,6,.,.,6.72952381,.,6.85,.,6.041428571,.
1971-08-01,40.7,38.7642,.,0,.,3.60058,6.1,.,.,6.582727273,.,6.549545455,.,5.804090909,.
1971-09-01,40.8,39.3942,.,0,.,-5.42169,6,.,.,6.13952381,.,6.137142857,.,5.408095238,.
1971-10-01,40.9,39.6891,.,0,.,4.26262,5.8,.,.,5.925789474,.,5.925789474,.,4.912631579,.
1971-11-01,41,39.8576,.,0,.,2.53759,6,.,.,5.81,.,5.781,.,4.6665,.
1971-12-01,41.1,40.3177,.,0,.,5.17874,6,.,.,5.926363636,.,5.689545455,.,4.604545455,.
1972-01-01,41.2,41.2876,.,0,.,8.67102,5.8,.,.,5.947619048,.,5.593333333,.,4.278095238,.
1972-02-01,41.4,41.6865,.,0,.,-4.17001,5.7,.,.,6.081,.,5.6915,.,4.272,.
1972-03-01,41.4,41.9746,.,0,.,-2.3431,5.8,.,.,6.068636364,.,5.870454545,.,4.67,.
1972-04-01,41.5,42.4183,.,0,.,-3.64182,5.7,.,.,6.1945,.,6.1705,.,4.9645,.
1972-05-01,41.6,42.3963,.,0,.,-1.245,5.7,.,.,6.126363636,.,5.852727273,.,4.640909091,.
1972-06-01,41.7,42.5166,.,0,.,1.48582,5.7,.,.,6.106818182,.,5.906818182,.,4.928636364,.
1972-07-01,41.8,42.498,.,0,.,-0.08873,5.6,.,.,6.113,.,5.972,.,4.9645,.
1972-08-01,41.9,43.0629,.,0,.,5.77265,5.6,.,.,6.210434783,.,6.018695652,.,4.983043478,.
1972-09-01,42.1,43.3918,.,0,.,4.15617,5.5,.,.,6.5495,.,6.2505,.,5.524,.
1972-10-01,42.2,43.9718,.,0,.,0.16123,5.6,.,.,6.4795,.,6.182,.,5.5215,.
1972-11-01,42.4,44.4919,.,0,.,-2.57545,5.3,.,.,6.2805,.,6.1165,.,5.2735,.
1972-12-01,42.5,45.0015,.,0,.,-2.27179,5.2,.,.,6.3585,.,6.1585,.,5.5185,.
1973-01-01,42.7,45.2942,.,0,.,4.86052,4.9,.,.,6.464545455,.,6.341363636,.,5.891363636,.
1973-02-01,43,45.9656,.,0,.,-7.73881,5,.,.,6.635555556,.,6.6,.,6.188888889,.
1973-03-01,43.4,45.9872,.,0,.,3.32023,4.9,.,.,6.709090909,.,6.804545455,.,6.85,.
1973-04-01,43.7,45.9237,.,0,.,-11.88161,5,.,.,6.6685,.,6.6725,.,6.8465,.
1973-05-01,43.9,46.2192,.,0,.,8.73321,4.9,.,.,6.847272727,.,6.803181818,.,6.893636364,.
1973-06-01,44.2,46.2509,.,0,.,-8.78199,4.9,.,.,6.9,.,6.69,.,7.307619048,.
1973-07-01,44.2,46.4421,.,0,.,2.70924,4.8,.,.,7.130952381,.,7.334761905,.,8.389047619,.
1973-08-01,45,46.3648,.,21.06742,.,-3.39143,4.8,.,.,7.404782609,.,7.628695652,.,8.822608696,.
1973-09-01,45.2,46.7803,.,0,.,-8.62994,4.8,.,.,7.090526316,.,7.053684211,.,8.306315789,.
1973-10-01,45.6,47.0954,.,0,.,-10.51227,4.6,.,.,6.794285714,.,6.771428571,.,7.396190476,.
1973-11-01,45.9,47.3445,.,0,.,2.80262,4.8,.,.,6.7285,.,6.9175,.,7.569,.
1973-12-01,46.3,47.2315,.,0,.,-11.48492,4.9,.,.,6.743684211,.,6.796842105,.,7.270526316,.
1974-01-01,46.8,46.8994,.,134.57077,.,-4.91481,5.1,.,.,6.988636364,.,6.948636364,.,7.420909091,.
1974-02-01,47.3,46.7538,.,0,.,20.74431,5.2,.,.,6.957222222,.,6.816666667,.,6.883333333,.
1974-03-01,47.8,46.7685,.,0,.,-11.24429,5.1,.,.,7.209047619,.,7.312857143,.,7.75952381,.
1974-04-01,48.1,46.6069,.,0,.,3.34405,5.1,.,.,7.512380952,.,7.92,.,8.621904762,.
1974-05-01,48.6,46.9743,.,0,.,-11.26322,5.1,.,.,7.575909091,.,8.179545455,.,8.782272727,.
1974-06-01,49,46.9233,.,0,.,6.10098,5.4,.,.,7.5355,.,8.096,.,8.6695,.
1974-07-01,49.3,46.9464,.,0,.,-13.02049,5.5,.,.,7.805,.,8.375909091,.,8.795,.
1974-08-01,49.9,46.4907,.,0,.,-13.22188,5.5,.,.,8.044090909,.,8.63,.,9.362727273,.
1974-09-01,50.6,46.5136,.,0,.,0.70053,5.9,.,.,8.0375,.,8.3745,.,8.8745,.
1974-10-01,51,46.3401,.,10.38576,.,-6.95652,6,.,.,7.896818182,.,7.967727273,.,8.045909091,.
1974-11-01,51.5,44.8209,.,0,.,-4.11215,6.6,.,.,7.681111111,.,7.678333333,.,7.655555556,.
1974-12-01,51.9,43.234,.,0,.,-4.97076,7.2,.,.,7.433809524,.,7.309047619,.,7.306190476,.
1975-01-01,52.3,42.6409,.,0,.,5.84615,8.1,.,.,7.501363636,.,7.405454545,.,6.832272727,.
1975-02-01,52.6,41.6602,.,0,.,-12.4031,8.1,.,.,7.392222222,.,7.112777778,.,5.984444444,.
1975-03-01,52.8,41.2135,.,0,.,9.84513,8.6,.,.,7.728,.,7.3035,.,6.105,.
1975-04-01,53,41.246,.,0,.,1.20846,8.8,.,.,8.226818182,.,7.986363636,.,6.904090909,.
1975-05-01,53.1,41.1515,.,0,.,11.54229,9,.,.,8.05952381,.,7.72,.,6.38952381,.
1975-06-01,53.5,41.4224,.,0,.,-3.03301,8.8,.,.,7.860952381,.,7.511904762,.,6.287142857,.
1975-07-01,54,41.8234,.,0,.,12.78749,8.6,.,.,8.061363636,.,7.923181818,.,7.112727273,.
1975-08-01,54.2,42.2573,.,0,.,2.77325,8.4,.,.,8.397619048,.,8.328095238,.,7.701904762,.
1975-09-01,54.6,42.7796,.,0,.,0.31746,8.4,.,.,8.426666667,.,8.365714286,.,7.75,.
1975-10-01,54.9,42.9687,.,0,.,6.32911,8.4,.,.,8.137727273,.,7.974090909,.,6.950454545,.
1975-11-01,55.3,43.0614,.,0,.,1.19048,8.3,.,.,8.052941176,.,7.801176471,.,6.487058824,.
1975-12-01,55.6,43.5973,.,0,.,-2.86765,8.2,.,.,7.996818182,.,7.758636364,.,6.600909091,.
1976-01-01,55.8,44.2288,.,0,.,3.48221,7.9,.,.,7.742380952,.,7.456666667,.,5.805714286,.
1976-02-01,55.9,44.6725,.,7.7957,.,12.50914,7.7,.,.,7.792777778,.,7.448333333,.,5.907777778,.
1976-03-01,56,44.7125,.,0.58188,.,-7.60728,7.6,.,.,7.734347826,.,7.489565217,.,6.211304348,.
1976-04-01,56.1,44.9643,.,0.57851,.,-1.8297,7.7,.,.,7.564285714,.,7.253333333,.,5.923333333,.
1976-05-01,56.4,45.1741,.,0,.,4.58781,7.4,.,.,7.895,.,7.59,.,6.4015,.
1976-06-01,56.7,45.183,.,0,.,2.46744,7.6,.,.,7.861363636,.,7.606818182,7.06,6.520909091,.
1976-07-01,57,45.4535,.,0,.,-6.28763,7.8,.,.,7.831904762,.,7.487619048,6.85,6.20047619,.
1976-08-01,57.3,45.7737,.,0,.,10.63526,7.8,.,.,7.768636364,.,7.306818182,6.631363636,6.002727273,.
1976-09-01,57.6,45.9031,.,14.21528,.,10.96774,7.6,.,.,7.594285714,.,7.12952381,6.416190476,5.844285714,.
1976-10-01,57.9,45.9207,.,0,.,-5.2907,7.7,.,.,7.411,.,6.752,5.984,5.4965,.
1976-11-01,58.1,46.5978,.,0,.,0.73665,7.8,.,.,7.291052632,.,6.519473684,5.81,5.294210526,.
1976-12-01,58.4,47.0854,.,0,.,9.93297,7.8,.,.,6.869090909,.,6.104545455,5.376818182,4.893181818,.
1977-01-01,58.7,46.8276,.,0,.,-15.35477,7.5,.,.,7.213333333,.,6.583333333,5.89952381,5.290952381,.
1977-02-01,59.3,47.5417,.,0,.,27.24296,7.6,.,.,7.391052632,.,6.83,6.088421053,5.467368421,.
1977-03-01,59.6,48.131,.,0,.,6.17602,7.4,.,.,7.46,.,6.92826087,6.086521739,5.500434783,.
1977-04-01,60,48.5838,.,0,.,-8.2889,7.2,.,.,7.3705,.,6.792,5.9635,5.441,.
1977-05-01,60.2,48.9891,.,0,.,4.17548,7,.,.,7.456666667,.,6.939047619,6.254761905,5.843809524,.
1977-06-01,60.5,49.3428,.,0,.,-3.95738,7.2,.,.,7.275454545,.,6.756818182,6.127272727,5.798181818,.
1977-07-01,60.8,49.412,.,0,.,8.71632,6.9,.,.,7.33,.,6.844210526,6.274736842,5.936842105,.
1977-08-01,61.1,49.4259,.,6.83453,.,-1.84645,7,.,.,7.396521739,.,7.02826087,6.611304348,6.369565217,.
1977-09-01,61.3,49.6639,.,0,.,-3.51485,6.8,.,.,7.343809524,.,7.04047619,6.714285714,6.526666667,.
1977-10-01,61.6,49.7592,.,0,.,4.77168,6.8,.,.,7.5235,.,7.32,7.106,6.965,.
1977-11-01,62,49.8117,.,0,.,0,6.8,.,.,7.577368421,.,7.338947368,7.142631579,6.954736842,.
1977-12-01,62.3,49.8949,.,0,.,4.89716,6.4,.,.,7.685238095,.,7.478571429,7.176666667,6.957619048,.
1978-01-01,62.7,49.2066,.,0,.,-19.79458,6.4,.,.,7.956190476,.,7.766190476,7.485714286,7.283333333,.
1978-02-01,63,49.4502,.,0,.,1.16414,6.3,.,.,8.033333333,.,7.832222222,7.565,7.337777778,.
1978-03-01,63.4,50.3928,.,0,.,16.916,6.3,.,.,8.035909091,.,7.857727273,7.575,7.310454545,.
1978-04-01,63.9,51.4368,.,0,.,8.12008,6.1,.,.,8.154,.,7.9825,7.7435,7.4545,.
1978-05-01,64.5,51.6276,.,0,.,-5.55303,6,.,.,8.345714286,.,8.175714286,8.006190476,7.82,.
1978-06-01,65,51.9833,.,0,.,-0.24096,5.9,.,.,8.462272727,.,8.355,8.239545455,8.094545455,.
1978-07-01,65.5,51.9592,.,0,.,1.0628,6.2,.,.,8.64,.,8.5365,8.4895,8.3915,.
1978-08-01,65.9,52.1543,.,0,.,-4.58891,5.9,.,.,8.410869565,.,8.333913043,8.366521739,8.312608696,.
1978-09-01,66.5,52.286,.,0,.,-1.30261,6,.,.,8.4165,.,8.4275,8.5655,8.6385,.
1978-10-01,67.1,52.7054,.,0,.,0.55838,5.8,.,.,8.642380952,.,8.614761905,8.853809524,9.136666667,.
1978-11-01,67.5,53.1047,.,0,.,5.70419,5.9,.,.,8.805,.,8.835,9.4245,10.014,.
1978-12-01,67.9,53.3886,.,0,.,-2.38777,6,.,.,9.0065,.,9.084,9.7155,10.2955,.
1979-01-01,68.5,53.0453,.,0,.,-20.2544,5.9,.,.,9.099545455,.,9.202727273,9.86,10.41454545,.
1979-02-01,69.2,53.3303,.,6.73401,.,-6.74847,5.9,.,.,9.098333333,.,9.133888889,9.716666667,10.23666667,.
1979-03-01,69.9,53.4973,.,0,.,21.51316,5.8,.,.,9.117272727,.,9.202272727,9.789545455,10.24954545,.
1979-04-01,70.6,52.8938,.,0,.,-5.36004,5.8,.,.,9.182,.,9.2495,9.7785,10.122,.
1979-05-01,71.4,53.3187,.,14.19558,.,7.32265,5.6,.,.,9.252380952,.,9.237142857,9.783809524,10.11761905,.
1979-06-01,72.2,53.3157,.,5.52486,.,1.97228,5.7,.,.,8.913809524,.,8.849047619,9.22047619,9.573809524,.
1979-07-01,73,53.2433,.,13.87435,.,-7.99791,5.7,.,.,8.95,.,8.897619048,9.137619048,9.643809524,.
1979-08-01,73.7,52.8899,.,21.83908,.,1.02273,6,.,.,9.029565217,.,9.060434783,9.458695652,9.98,.
1979-09-01,74.4,52.9486,.,7.54717,.,3.03712,5.9,.,.,9.334736842,.,9.408421053,10.05631579,10.84473684,.
1979-10-01,75.2,53.239,.,1.75439,.,-8.24236,6,.,.,10.29909091,.,10.62772727,11.48954545,12.44409091,.
1979-11-01,76,53.1918,.,6.89655,.,-9.33968,5.9,.,.,10.65315789,.,10.92526316,11.80842105,12.39052632,.
1979-12-01,76.9,53.2603,.,4.83871,.,-1.70604,6,.,.,10.386,.,10.4155,11.3905,11.9825,.
1980-01-01,78,53.5037,.,0,.,-10.48064,6.3,.,.,10.80227273,.,10.74363636,11.49818182,12.05727273,.
1980-02-01,79,53.5053,.,13.84615,.,0.67114,6.3,.,.,12.41473684,.,12.59631579,13.41842105,13.92210526,.
1980-03-01,80.1,53.3294,.,2.7027,.,-22.44444,6.3,.,.,12.74904762,.,13.46952381,14.8847619,15.81761905,.
1980-04-01,80.9,52.2336,.,3.94737,.,0.38204,6.9,.,.,11.47333333,.,11.84380952,12.50190476,13.29904762,.
1980-05-01,81.7,50.9638,.,0,.,-11.79829,7.5,.,.,10.18142857,.,9.945714286,9.45,9.38952381,.
1980-06-01,82.5,50.3348,.,0,.,29.01834,7.6,.,.,9.778095238,.,9.211428571,8.728095238,8.156190476,.
1980-07-01,82.6,49.9462,.,0,.,6.10368,7.8,.,.,10.24772727,.,9.528636364,9.029545455,8.646818182,.
1980-08-01,83.2,50.1256,.,-3.79747,.,13.15997,7.7,.,.,11.10190476,.,10.83904762,10.52761905,10.24238095,.
1980-09-01,83.9,50.9386,.,-5.26316,.,2.43733,7.5,.,.,11.50857143,.,11.61809524,11.5747619,11.52142857,.
1980-10-01,84.7,51.5813,.,0,.,3.53501,7.5,.,.,11.75136364,.,11.86136364,12.08818182,12.49045455,.
1980-11-01,85.6,52.4717,.,0,.,-0.85358,7.5,.,.,12.68470588,.,12.83470588,13.51411765,14.15058824,.
1980-12-01,86.4,52.7685,.,2.77778,.,-1.8543,7.2,.,.,12.84409091,.,13.24727273,14.07681818,14.88090909,.
1981-01-01,87.2,52.4668,.,2.7027,.,4.38596,7.5,.,.,12.56857143,.,12.77047619,13.26238095,14.0847619,.
1981-02-01,88,52.226,.,0,.,-19.45701,7.4,.,.,13.19444444,.,13.41222222,13.91888889,14.56833333,.
1981-03-01,88.6,52.5025,.,0,.,4.81541,7.4,.,.,13.11590909,.,13.40818182,13.56863636,13.71090909,.
1981-04-01,89.1,52.2691,.,0,.,4.13476,7.2,.,.,13.67952381,.,13.99095238,14.15142857,14.32190476,.
1981-05-01,89.7,52.5803,.,0,.,-16.17647,7.5,.,.,14.0995,.,14.625,15.457,16.1965,.
1981-06-01,90.5,52.8284,.,-5.26316,.,-8.33333,7.5,.,.,13.47227273,.,13.95318182,14.50590909,14.85909091,.
1981-07-01,91.5,53.1751,.,0,.,-0.38278,7.2,.,.,14.28090909,.,14.79,15.35409091,15.71863636,.
